value,count
0.5069523,52
0.5069523,60
0.5069523,78
0.5069523,78
0.5070759,83
0.5070759,155
0.5070759,155
0.5070759,86
0.5070759,114
0.50711757,57
0.50711757,57
0.50713634,58
0.50713634,58
0.5071445,72
0.5071445,72
0.5071445,50
0.50724,61
0.50724,82
0.50724,82
0.5072426,79
0.5072426,67
0.5072426,132
0.5072426,132
0.5072426,78
0.50725013,137
0.50725013,137
0.50725013,71
0.50725013,88
0.50725013,72
0.50734496,78
0.50734496,94
0.50734496,67
0.50734496,139
0.50734496,139
0.50738955,69
0.50738955,69
0.5073952,513
0.5073952,319
0.5073952,697
0.5073952,697
0.5073952,467
0.5074381,70
0.5074381,70
0.5074725,53
0.5074725,53
0.50757813,57
0.50757813,57
0.50762033,312
0.50762033,312
0.50762033,195
0.50762033,212
0.50762033,143
0.5076891,51
0.5076891,51
0.50770116,57
0.50770116,57
0.50770926,57
0.50770926,64
0.50770926,89
0.50770926,89
0.5077879,59
0.5077879,83
0.5077879,83
0.5078037,75
0.5078037,114
0.5078037,114
0.5078037,59
0.5078067,144
0.5078067,99
0.5078067,212
0.5078067,212
0.5078067,111
0.5078392,53
0.5078392,53
0.5078448,70
0.5078448,70
0.5078937,95
0.5078937,198
0.5078937,198
0.5078937,82
0.5078937,119
0.50798297,62
0.50798297,62
0.5080047,244
0.5080047,149
0.5080047,329
0.5080047,329
0.5080047,239
0.50802386,90
0.50802386,90
0.50802386,54
0.50804967,65
0.50804967,65
0.50818205,53
0.50818205,53
0.5082117,130
0.5082117,100
0.5082117,199
0.5082117,199
0.5082117,96
0.508275,68
0.508275,68
0.5082936,51
0.5082936,78
0.5082936,78
0.50835633,52
0.50835633,52
0.5084834,832
0.5084834,832
0.5084834,537
0.5084834,616
0.5084834,373
0.5085289,216
0.5085289,147
0.5085289,287
0.5085289,287
0.5085289,204
0.5086078,92
0.5086078,60
0.5086078,68
0.5086078,92
0.508617,73
0.508617,73
0.50870734,99
0.50870734,63
0.50870734,50
0.50870734,99
0.5087118,75
0.5087118,101
0.5087118,101
0.5087118,57
0.5087239,51
0.5087239,51
0.50873613,78
0.50873613,78
0.50873613,52
0.5088296,114
0.5088296,62
0.5088296,147
0.5088296,147
0.5088296,98
0.5088393,53
0.5088393,53
0.5088917,57
0.5088917,57
0.5089512,82
0.5089512,66
0.5089512,128
0.5089512,128
0.5089512,58
0.50917256,58
0.50917256,58
0.5091747,70
0.5091747,70
0.5093944,82
0.5093944,53
0.5093944,82
0.5094392,70
0.5094392,102
0.5094392,102
0.5094392,64
0.5094439,75
0.5094439,67
0.5094439,118
0.5094439,118
0.5094439,56
0.5095385,167
0.5095385,110
0.5095385,226
0.5095385,226
0.5095385,147
0.50956374,51
0.50956374,72
0.50956374,72
0.509603,60
0.509603,60
0.5096377,119
0.5096377,119
0.5096377,54
0.5096377,81
0.5096377,61
0.5096885,50
0.5096885,50
0.5097057,92
0.5097057,92
0.5097057,52
0.5097057,59
0.5097513,90
0.5097513,67
0.5097513,113
0.5097513,113
0.5097513,81
0.5098666,50
0.5098666,68
0.5098666,68
0.5099407,56
0.5099407,56
0.5100277,63
0.5100277,63
0.5100623,56
0.5100623,74
0.5100623,113
0.5100623,113
0.5100623,61
0.5100759,131
0.5100759,83
0.5100759,69
0.5100759,101
0.5100759,131
0.51007634,110
0.51007634,70
0.51007634,75
0.51007634,57
0.51007634,110
0.5101257,83
0.5101257,50
0.5101257,88
0.5101257,113
0.5101257,113
0.51012725,81
0.51012725,54
0.51012725,128
0.51012725,128
0.51012725,74
0.51020944,65
0.51020944,65
0.51023847,153
0.51023847,97
0.51023847,103
0.51023847,82
0.51023847,153
0.51026285,64
0.51026285,64
0.51031643,86
0.51031643,86
0.51033086,67
0.51033086,67
0.5104269,58
0.5104269,58
0.51042694,91
0.51042694,57
0.51042694,127
0.51042694,127
0.51042694,88
0.5104783,51
0.5104783,51
0.51049227,120
0.51049227,74
0.51049227,87
0.51049227,60
0.51049227,120
0.5104963,59
0.5104963,77
0.5104963,77
0.5105053,55
0.5105053,75
0.5105053,75
0.5105394,155
0.5105394,89
0.5105394,86
0.5105394,124
0.5105394,155
0.51055425,118
0.51055425,80
0.51055425,89
0.51055425,59
0.51055425,118
0.51061,106
0.51061,106
0.51061,88
0.51061,169
0.51061,169
0.5106594,50
0.5106594,68
0.5106594,113
0.5106594,113
0.5106594,55
0.51069087,82
0.51069087,60
0.51069087,117
0.51069087,117
0.51069087,59
0.5107283,50
0.5107283,70
0.5107283,70
0.5107879,86
0.5107879,136
0.5107879,136
0.5107879,72
0.5107879,65
0.51083094,111
0.51083094,61
0.51083094,73
0.51083094,111
0.5108604,54
0.5108604,54
0.5108679,73
0.5108679,95
0.5108679,150
0.5108679,150
0.5108679,66
0.51093936,54
0.51093936,54
0.51097435,65
0.51097435,57
0.51097435,65
0.51107717,58
0.51107717,61
0.51107717,84
0.51107717,84
0.51113915,103
0.51113915,58
0.51113915,73
0.51113915,59
0.51113915,103
0.5111718,322
0.5111718,322
0.5111718,195
0.5111718,146
0.5111718,233
0.51120037,77
0.51120037,52
0.51120037,77
0.5112687,75
0.5112687,75
0.5113164,53
0.5113164,53
0.5114291,55
0.5114291,55
0.5114938,77
0.5114938,97
0.5114938,138
0.5114938,138
0.5114938,80
0.51152885,56
0.51152885,56
0.51160973,56
0.51160973,64
0.51160973,52
0.51160973,94
0.51160973,94
0.51176834,51
0.51176834,93
0.51176834,93
0.51176834,61
0.51176834,63
0.5117828,55
0.5117828,78
0.5117828,100
0.5117828,100
0.5117828,67
0.5117873,96
0.5117873,56
0.5117873,65
0.5117873,96
0.5118309,50
0.5118309,50
0.51200956,76
0.51200956,76
0.51200956,51
0.5120697,58
0.5120697,58
0.51218385,126
0.51218385,66
0.51218385,86
0.51218385,69
0.51218385,126
0.5122066,69
0.5122066,69
0.5122527,198
0.5122527,329
0.5122527,437
0.5122527,437
0.5122527,319
0.51233757,50
0.51233757,50
0.5123613,51
0.5123613,51
0.51242137,324
0.51242137,158
0.51242137,201
0.51242137,148
0.51242137,324
0.5124628,54
0.5124628,54
0.51251584,53
0.51251584,81
0.51251584,81
0.51251584,50
0.512548,57
0.512548,57
0.51259154,209
0.51259154,137
0.51259154,277
0.51259154,277
0.51259154,193
0.512632,176
0.512632,90
0.512632,125
0.512632,133
0.512632,176
0.5128038,50
0.5128038,50
0.51304644,52
0.51304644,52
0.51306945,74
0.51306945,85
0.51306945,67
0.51306945,131
0.51306945,131
0.51309174,56
0.51309174,56
0.51312494,98
0.51312494,69
0.51312494,154
0.51312494,154
0.51312494,92
0.5131825,346
0.5131825,500
0.5131825,500
0.5131825,324
0.5131825,220
0.5131983,50
0.5131983,66
0.5131983,95
0.5131983,95
0.51328206,53
0.51328206,53
0.51328343,159
0.51328343,86
0.51328343,111
0.51328343,91
0.51328343,159
0.5133272,147
0.5133272,147
0.5133272,73
0.5133272,66
0.5133272,93
0.5133305,61
0.5133305,73
0.5133305,105
0.5133305,105
0.5133305,62
0.51336133,81
0.51336133,50
0.51336133,81
0.51344824,256
0.51344824,180
0.51344824,370
0.51344824,370
0.51344824,249
0.513505,55
0.513505,55
0.5135372,50
0.5135372,50
0.51361346,57
0.51361346,57
0.5136691,97
0.5136691,146
0.5136691,146
0.5136691,86
0.5136691,64
0.5137087,57
0.5137087,78
0.5137087,78
0.5137434,51
0.5137434,57
0.5137434,84
0.5137434,84
0.5137434,59
0.51381266,54
0.51381266,54
0.51383984,154
0.51383984,158
0.51383984,111
0.51383984,230
0.51383984,230
0.5138462,64
0.5138462,55
0.5138462,74
0.5138462,104
0.5138462,104
0.5138782,87
0.5138782,133
0.5138782,205
0.5138782,205
0.5138782,130
0.5139324,92
0.5139324,121
0.5139324,184
0.5139324,184
0.5139324,105
0.5139384,174
0.5139384,272
0.5139384,392
0.5139384,392
0.5139384,273
0.5139523,65
0.5139523,65
0.5140286,66
0.5140286,66
0.51408947,57
0.51408947,57
0.5141068,146
0.5141068,146
0.5141068,84
0.5141068,75
0.5141068,100
0.5141219,171
0.5141219,96
0.5141219,79
0.5141219,120
0.5141219,171
0.5141842,106
0.5141842,59
0.5141842,53
0.5141842,80
0.5141842,106
0.51421773,123
0.51421773,88
0.51421773,172
0.51421773,172
0.51421773,100
0.51425457,126
0.51425457,86
0.51425457,177
0.51425457,177
0.51425457,117
0.5143579,52
0.5143579,52
0.5144634,203
0.5144634,203
0.5144634,89
0.5144634,112
0.5144634,129
0.5144994,50
0.5144994,50
0.5145257,61
0.5145257,61
0.5145322,92
0.5145322,54
0.5145322,67
0.5145322,92
0.5145609,68
0.5145609,93
0.5145609,93
0.5145609,63
0.5147237,57
0.5147237,57
0.51482844,210
0.51482844,122
0.51482844,141
0.51482844,100
0.51482844,210
0.51514304,88
0.51514304,57
0.51514304,88
0.5152056,87
0.5152056,109
0.5152056,109
0.5152056,73
0.515225,56
0.515225,56
0.5153473,59
0.5153473,76
0.5153473,106
0.5153473,106
0.5153473,51
0.5153866,71
0.5153866,71
0.5153866,50
0.51542157,51
0.51542157,51
0.51542485,241
0.51542485,124
0.51542485,151
0.51542485,129
0.51542485,241
0.5154312,58
0.5154312,83
0.5154312,83
0.5154312,60
0.515492,85
0.515492,85
0.515492,58
0.5155426,56
0.5155426,78
0.5155426,117
0.5155426,117
0.5155426,63
0.51559496,50
0.51559496,50
0.51561666,258
0.51561666,258
0.51561666,128
0.51561666,154
0.51561666,127
0.5156276,51
0.5156276,81
0.5156276,81
0.5156276,51
0.51568466,69
0.51568466,69
0.5156858,53
0.5156858,76
0.5156858,76
0.51570857,56
0.51570857,81
0.51570857,66
0.51570857,120
0.51570857,120
0.5157848,55
0.5157848,55
0.5158338,80
0.5158338,51
0.5158338,80
0.5158931,60
0.5158931,60
0.5159255,63
0.5159255,76
0.5159255,76
0.5159255,58
0.5159567,76
0.5159567,84
0.5159567,125
0.5159567,125
0.5159567,67
0.5159733,63
0.5159733,80
0.5159733,125
0.5159733,125
0.5159733,68
0.51599264,52
0.51599264,52
0.5160327,53
0.5160327,77
0.5160327,77
0.5160327,53
0.5160763,54
0.5160763,70
0.5160763,102
0.5160763,102
0.5160763,56
0.516095,52
0.516095,52
0.51616687,123
0.51616687,87
0.51616687,185
0.51616687,185
0.51616687,103
0.51628333,82
0.51628333,57
0.51628333,115
0.51628333,115
0.51628333,57
0.51629853,56
0.51629853,56
0.51638156,119
0.51638156,119
0.51638156,61
0.51638156,71
0.51638156,57
0.516539,52
0.516539,52
0.51655895,133
0.51655895,67
0.51655895,91
0.51655895,67
0.51655895,133
0.5165797,51
0.5165797,51
0.5166104,54
0.5166104,54
0.5168116,54
0.5168116,72
0.5168116,72
0.51683384,54
0.51683384,54
0.5169374,80
0.5169374,80
0.5169741,126
0.5169741,126
0.5169741,86
0.5169741,60
0.5169741,87
0.51698536,78
0.51698536,52
0.51698536,78
0.5170627,57
0.5170627,57
0.5170751,70
0.5170751,100
0.5170751,100
0.5170751,59
0.51707685,157
0.51707685,93
0.51707685,107
0.51707685,72
0.51707685,157
0.5171203,63
0.5171203,92
0.5171203,92
0.5171427,520
0.5171427,792
0.5171427,1081
0.5171427,1081
0.5171427,699
0.5172834,69
0.5172834,69
0.51728594,65
0.51728594,65
0.5172886,61
0.5172886,61
0.5173616,99
0.5173616,99
0.5173616,66
0.5173616,78
0.5174952,79
0.5174952,79
0.5176282,83
0.5176282,108
0.5176282,162
0.5176282,162
0.5176282,83
0.51775837,88
0.51775837,118
0.51775837,84
0.51775837,169
0.51775837,169
0.51785827,53
0.51785827,79
0.51785827,79
0.5178714,68
0.5178714,99
0.5178714,99
0.5178714,54
0.51787627,81
0.51787627,151
0.51787627,151
0.51787627,88
0.51787627,115
0.5178803,50
0.5178803,50
0.51789373,60
0.51789373,60
0.5181006,89
0.5181006,89
0.5181356,69
0.5181356,89
0.5181356,129
0.5181356,129
0.5181356,78
0.51816624,50
0.51816624,50
0.5181751,65
0.5181751,65
0.51819,174
0.51819,155
0.51819,122
0.51819,273
0.51819,273
0.51822364,79
0.51822364,57
0.51822364,124
0.51822364,124
0.51822364,62
0.5183981,56
0.5183981,79
0.5183981,79
0.5185802,202
0.5185802,314
0.5185802,436
0.5185802,436
0.5185802,272
0.5186391,57
0.5186391,57
0.5187355,76
0.5187355,76
0.5188101,52
0.5188101,74
0.5188101,74
0.5191138,57
0.5191138,80
0.5191138,133
0.5191138,133
0.5191138,63
0.5191408,53
0.5191408,92
0.5191408,126
0.5191408,126
0.5191408,78
0.51914895,119
0.51914895,79
0.51914895,69
0.51914895,119
0.51922035,172
0.51922035,115
0.51922035,126
0.51922035,78
0.51922035,172
0.5192797,53
0.5192797,53
0.51929903,151
0.51929903,98
0.51929903,101
0.51929903,77
0.51929903,151
0.5194443,60
0.5194443,60
0.5194448,50
0.5194448,50
0.51945996,66
0.51945996,90
0.51945996,90
0.51945996,55
0.5194828,50
0.5194828,50
0.5195239,189
0.5195239,295
0.5195239,417
0.5195239,417
0.5195239,261
0.5195788,89
0.5195788,50
0.5195788,63
0.5195788,89
0.5195992,66
0.5195992,53
0.5195992,54
0.5195992,66
0.5196367,120
0.5196367,191
0.5196367,283
0.5196367,283
0.5196367,189
0.5196511,115
0.5196511,168
0.5196511,168
0.5196511,94
0.5196511,88
0.5196979,73
0.5196979,99
0.5196979,139
0.5196979,139
0.5196979,78
0.51976216,54
0.51976216,54
0.5197702,69
0.5197702,100
0.5197702,140
0.5197702,140
0.5197702,62
0.51978654,64
0.51978654,64
0.51978654,53
0.51990074,117
0.51990074,160
0.51990074,132
0.51990074,253
0.51990074,253
0.51991034,69
0.51991034,69
0.5199264,98
0.5199264,55
0.5199264,53
0.5199264,66
0.5199264,98
0.5200256,65
0.5200256,90
0.5200256,90
0.5200256,59
0.5200341,75
0.5200341,75
0.5200341,53
0.52004385,77
0.52004385,51
0.52004385,51
0.52004385,77
0.520053,153
0.520053,81
0.520053,96
0.520053,101
0.520053,153
0.52015495,70
0.52015495,76
0.52015495,60
0.52015495,113
0.52015495,113
0.5201901,168
0.5201901,267
0.5201901,362
0.5201901,362
0.5201901,246
0.52028644,62
0.52028644,62
0.52028877,136
0.52028877,162
0.52028877,120
0.52028877,232
0.52028877,232
0.5203134,63
0.5203134,63
0.52032757,94
0.52032757,117
0.52032757,89
0.52032757,174
0.52032757,174
0.5203716,57
0.5203716,72
0.5203716,72
0.5203716,50
0.5203763,63
0.5203763,63
0.5204023,65
0.5204023,65
0.52055687,96
0.52055687,64
0.52055687,70
0.52055687,96
0.5206737,50
0.5206737,50
0.5207041,105
0.5207041,148
0.5207041,214
0.5207041,214
0.5207041,129
0.5208428,72
0.5208428,79
0.5208428,120
0.5208428,120
0.5208428,63
0.52098835,64
0.52098835,64
0.52115685,108
0.52115685,64
0.52115685,78
0.52115685,58
0.52115685,108
0.5211692,50
0.5211692,50
0.52120686,50
0.52120686,59
0.52120686,97
0.52120686,97
0.5213301,67
0.5213301,67
0.521347,103
0.521347,152
0.521347,152
0.521347,75
0.521347,78
0.52141595,97
0.52141595,97
0.52141595,57
0.52141595,69
0.5214708,54
0.5214708,54
0.5214781,69
0.5214781,95
0.5214781,95
0.5214781,54
0.52151835,357
0.52151835,385
0.52151835,261
0.52151835,560
0.52151835,560
0.52152365,57
0.52152365,64
0.52152365,55
0.52152365,100
0.52152365,100
0.5215469,67
0.5215469,67
0.52160144,55
0.52160144,57
0.52160144,82
0.52160144,82
0.5216493,104
0.5216493,134
0.5216493,219
0.5216493,219
0.5216493,116
0.521667,240
0.521667,240
0.521667,117
0.521667,129
0.521667,160
0.521686,471
0.521686,471
0.521686,240
0.521686,309
0.521686,345
0.5217835,158
0.5217835,158
0.5217835,88
0.5217835,90
0.5217835,112
0.5218522,82
0.5218522,54
0.5218522,59
0.5218522,82
0.5219582,77
0.5219582,107
0.5219582,163
0.5219582,163
0.5219582,94
0.52196014,477
0.52196014,540
0.52196014,372
0.52196014,806
0.52196014,806
0.52199334,68
0.52199334,50
0.52199334,68
0.5220369,303
0.5220369,480
0.5220369,670
0.5220369,670
0.5220369,427
0.5221476,53
0.5221476,53
0.5223114,74
0.5223114,74
0.5224107,61
0.5224107,99
0.5224107,99
0.52248305,59
0.52248305,59
0.5224862,58
0.5224862,85
0.5224862,85
0.52250785,147
0.52250785,85
0.52250785,96
0.52250785,81
0.52250785,147
0.5226271,65
0.5226271,65
0.5226708,871
0.5226708,478
0.5226708,407
0.5226708,570
0.5226708,871
0.52270997,59
0.52270997,66
0.52270997,99
0.52270997,99
0.5227625,58
0.5227625,88
0.5227625,88
0.5227625,50
0.5228643,59
0.5228643,59
0.5228828,74
0.5228828,97
0.5228828,97
0.5228828,65
0.5228828,52
0.5229559,58
0.5229559,58
0.5229793,68
0.5229793,68
0.52306736,130
0.52306736,273
0.52306736,273
0.52306736,142
0.52306736,151
0.52308726,61
0.52308726,61
0.5234184,968
0.5234184,968
0.5234184,539
0.5234184,494
0.5234184,627
0.52342516,66
0.52342516,66
0.5234519,55
0.5234519,55
0.52346116,132
0.52346116,173
0.52346116,136
0.52346116,240
0.52346116,240
0.5234952,229
0.5234952,135
0.5234952,128
0.5234952,159
0.5234952,229
0.5235151,65
0.5235151,65
0.5235633,54
0.5235633,79
0.5235633,79
0.5235633,52
0.52366793,120
0.52366793,71
0.52366793,81
0.52366793,60
0.52366793,120
0.5237794,87
0.5237794,124
0.5237794,124
0.5237794,77
0.5237794,65
0.5237899,51
0.5237899,51
0.52381223,93
0.52381223,62
0.52381223,68
0.52381223,93
0.5238149,398
0.5238149,519
0.5238149,815
0.5238149,815
0.5238149,423
0.52397597,179
0.52397597,107
0.52397597,127
0.52397597,101
0.52397597,179
0.5239856,201
0.5239856,238
0.5239856,354
0.5239856,354
0.5239856,209
0.52404326,129
0.52404326,75
0.52404326,87
0.52404326,60
0.52404326,129
0.5240805,66
0.5240805,104
0.5240805,161
0.5240805,161
0.5240805,98
0.5241168,52
0.5241168,52
0.5241754,70
0.5241754,70
0.5242184,91
0.5242184,91
0.5242184,53
0.5242184,62
0.52424884,64
0.52424884,53
0.52424884,64
0.52425194,70
0.52425194,70
0.5243676,80
0.5243676,62
0.5243676,80
0.52438045,91
0.52438045,91
0.52438045,57
0.52438045,70
0.5244184,59
0.5244184,59
0.524438,66
0.524438,66
0.52446365,66
0.52446365,75
0.52446365,98
0.52446365,98
0.52448624,149
0.52448624,89
0.52448624,104
0.52448624,81
0.52448624,149
0.52453923,257
0.52453923,257
0.52453923,111
0.52453923,150
0.52453923,124
0.5246924,59
0.5246924,59
0.52478606,545
0.52478606,545
0.52478606,351
0.52478606,389
0.52478606,279
0.5248476,62
0.5248476,81
0.5248476,81
0.5248476,53
0.5249359,53
0.5249359,81
0.5249359,132
0.5249359,132
0.5249359,67
0.5249376,59
0.5249376,77
0.5249376,107
0.5249376,107
0.5249376,60
0.5249735,68
0.5249735,68
0.5249867,108
0.5249867,168
0.5249867,168
0.5249867,86
0.5249867,86
0.5249974,85
0.5249974,118
0.5249974,169
0.5249974,169
0.5249974,115
0.5250168,686
0.5250168,686
0.5250168,373
0.5250168,349
0.5250168,422
0.5250985,106
0.5250985,106
0.5250985,52
0.5250985,76
0.52516335,67
0.52516335,67
0.5251847,56
0.5251847,73
0.5251847,73
0.5252136,296
0.5252136,368
0.5252136,524
0.5252136,524
0.5252136,288
0.5252463,53
0.5252463,80
0.5252463,116
0.5252463,116
0.5252463,59
0.52538544,119
0.52538544,73
0.52538544,119
0.5254116,62
0.5254116,62
0.5254116,50
0.5255309,81
0.5255309,95
0.5255309,138
0.5255309,138
0.5255309,83
0.5255477,68
0.5255477,103
0.5255477,103
0.5255477,65
0.52565205,64
0.52565205,64
0.52568054,61
0.52568054,61
0.5257168,56
0.5257168,56
0.5257529,63
0.5257529,84
0.5257529,84
0.5257529,53
0.5258101,83
0.5258101,83
0.5258101,57
0.5258101,62
0.5258677,51
0.5258677,61
0.5258677,94
0.5258677,94
0.52594537,154
0.52594537,93
0.52594537,111
0.52594537,87
0.52594537,154
0.5259457,114
0.5259457,50
0.5259457,51
0.5259457,65
0.5259457,114
0.5260222,62
0.5260222,77
0.5260222,116
0.5260222,116
0.5260222,61
0.5261964,58
0.5261964,58
0.5262125,63
0.5262125,85
0.5262125,123
0.5262125,123
0.5262125,75
0.5262191,52
